Order Id,Company Id,Company Name,Date,Order Value,Converted
AR8PM21PKLEV5UV8,UWQHJZDZUFEAX8SX,Wanton Foot,2018-07-01,439,0
C465TKUS3V9GZJU8,UWQHJZDZUFEAX8SX,Wanton Foot,2014-10-13,1150,0
6W8M3EV3EOK8UCE4,UWQHJZDZUFEAX8SX,Wanton Foot,2017-01-06,6924,0
HMOR1MV5KU2Z4BCP,UWQHJZDZUFEAX8SX,Wanton Foot,2017-02-06,8893,0
93FYE6CDD98RM594,UWQHJZDZUFEAX8SX,Wanton Foot,2016-10-15,2528,0
J7VE2X8J9ZQNRQ3M,UWQHJZDZUFEAX8SX,Wanton Foot,2015-08-02,5814,0
TWH0I9LV0N57PLU9,KSODGJYGMDQXFBMV,Dark Ellis,2014-04-29,2253,1
4STSH3YZ0SLTQRSX,KSODGJYGMDQXFBMV,Dark Ellis,2017-12-30,651,0
FOA4CQ9ILMOM3RNY,KSODGJYGMDQXFBMV,Dark Ellis,2018-01-05,9118,0
DR95R4IOOKOJB1W7,KSODGJYGMDQXFBMV,Dark Ellis,2015-11-21,8095,0
SZZJ8TJ26U3B4GXX,KSODGJYGMDQXFBMV,Dark Ellis,2018-05-08,1529,0
FP6GJQR00TGJ63U2,KSODGJYGMDQXFBMV,Dark Ellis,2014-02-16,9237,1
TLEEMHL7IL7K7BQ8,KSODGJYGMDQXFBMV,Dark Ellis,2014-08-01,9623,0
84HOR91IAYQGS79M,KSODGJYGMDQXFBMV,Dark Ellis,2016-05-13,9855,0
ZDKKKS8DBQO486TW,KSODGJYGMDQXFBMV,Dark Ellis,2014-03-17,7643,0
QJP9UNNXPBL1HHT8,KSODGJYGMDQXFBMV,Dark Ellis,2018-02-16,1035,0
JB2K4XPEFSUGVZBT,KSODGJYGMDQXFBMV,Dark Ellis,2018-10-31,272,0
EMW38B6R3842Q71G,KSODGJYGMDQXFBMV,Dark Ellis,2015-01-12,1638,0
JSIEOQ7M78Q34ZC6,KSODGJYGMDQXFBMV,Dark Ellis,2015-01-20,2748,0
IAW3KVJA76M5PREL,KSODGJYGMDQXFBMV,Dark Ellis,2017-01-24,904,1
ZE9H2FWAVS5W5SDA,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2015-07-24,8520,0
IIT3H0QUUQ1I2IS5,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2017-03-19,9021,0
WM9YJ6ZHW8J1B70T,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2016-09-14,6491,0
UOV9IV0C54RCEKF0,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2016-01-18,4836,0
63YK3SHQWE182MQ9,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2016-12-22,4499,0
I1M25S3LSARLFMNE,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2018-12-30,6965,0
PDKMRCCJJU8WZI09,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2018-04-22,7550,0
5N51EFW3LXTG733G,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2015-04-12,7631,0
5ZULVG6NYNQFA9UB,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2017-07-16,8372,0
UCTWRD6YI9ESCNAS,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2017-08-17,4042,0
1BWK2Q47IYDTWCL4,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2016-02-11,9546,1
CZDQYE73JXR9XMI9,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2016-07-17,3085,0
KFMR63ZIPWNSWMET,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2017-02-07,5803,0
2I6BLSAVIQAH86LI,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2016-10-20,2343,0
SNJS0RP1TFPZ2G8V,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2015-11-01,9694,0
AETN37PMVHFS99CZ,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2015-11-28,6612,0
5MA8K4R6PN2HV7F9,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2018-03-06,9196,0
UOHSGQOQSGBCCSNJ,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2017-10-11,9775,0
DVX2FQV1354X270J,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2014-02-12,174,0
QS914XM5S8V0HYZV,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2015-11-20,7645,0
8IUPKYOXXTYMWEYV,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2015-07-06,6365,0
H4XQO9A8N4BZWNV9,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2018-12-17,3288,0
S2UISWHBZJ7WI37E,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2014-02-17,7231,0
XCAGZ86JSDV3F8F3,0BIJ9KJVIXDWMY7N,Leggy Courtyards,2015-10-02,1225,0
FA9C6ETBY4QR50EC,70Q54NM1EPHX6N8G,Flat Leesona-Holt,2016-01-30,5552,1
HCYCQGHSKXFIYE8J,70Q54NM1EPHX6N8G,Flat Leesona-Holt,2017-12-29,8280,1
WY7KMQBHJKB3KR73,70Q54NM1EPHX6N8G,Flat Leesona-Holt,2018-10-30,662,0
ICHABNCFXHUA9GX0,70Q54NM1EPHX6N8G,Flat Leesona-Holt,2018-05-06,2196,0
6MGDXCYACPBSS72Z,70Q54NM1EPHX6N8G,Flat Leesona-Holt,2018-10-28,1979,0
0E1PMJ8D0PRHN3N9,70Q54NM1EPHX6N8G,Flat Leesona-Holt,2014-03-26,6428,0
CYAWIV4BWGQMT8VO,70Q54NM1EPHX6N8G,Flat Leesona-Holt,2015-10-24,3479,0
1GVWOQ8XINHKVS52,70Q54NM1EPHX6N8G,Flat Leesona-Holt,2018-11-11,3952,1
DJS8T207HCA1Y8WG,70Q54NM1EPHX6N8G,Flat Leesona-Holt,2017-09-30,5995,0
I70GKKIDF205I9YV,70Q54NM1EPHX6N8G,Flat Leesona-Holt,2015-06-12,8414,0
8G71LM9NZZQ54000,70Q54NM1EPHX6N8G,Flat Leesona-Holt,2015-08-08,8692,0
SH8G9TFD8JA6NZXR,70Q54NM1EPHX6N8G,Flat Leesona-Holt,2015-03-08,4873,0
XHG9ZDNMJNDEBKKN,70Q54NM1EPHX6N8G,Flat Leesona-Holt,2016-11-27,921,0
SRKL6J420MOB8LSD,70Q54NM1EPHX6N8G,Flat Leesona-Holt,2016-03-13,2506,0
I50OJFXSIUBO0MDX,70Q54NM1EPHX6N8G,Flat Leesona-Holt,2017-02-21,9210,1
4LE1512YV1X4Q6X0,70Q54NM1EPHX6N8G,Flat Leesona-Holt,2014-10-09,7376,0
AFICTDPT35CSMW1O,70Q54NM1EPHX6N8G,Flat Leesona-Holt,2014-02-06,6220,0
FE57EBTZOH1ZG3FK,GL024L8HOKDQAVKZ,Fanatical Fealty,2015-06-16,1597,0
Y140WBGGT8CGHES7,GL024L8HOKDQAVKZ,Fanatical Fealty,2017-08-03,7623,0
FZ1WCPD3Z35KNU7M,GL024L8HOKDQAVKZ,Fanatical Fealty,2016-06-17,5696,0
BLDONEGXWFDZXCT9,GL024L8HOKDQAVKZ,Fanatical Fealty,2016-05-05,2384,0
ZOOFEK6J8GO6M5KS,GL024L8HOKDQAVKZ,Fanatical Fealty,2016-03-20,3627,1
N80MLMFFIL4Z1LG4,GL024L8HOKDQAVKZ,Fanatical Fealty,2016-03-25,3761,1
P96P2XB67VKQCIMF,GL024L8HOKDQAVKZ,Fanatical Fealty,2014-11-13,9180,0
9LOJ2SZ1LXH9QP1W,GL024L8HOKDQAVKZ,Fanatical Fealty,2014-08-21,3677,0
AR7Z2W1AD054GBF6,GL024L8HOKDQAVKZ,Fanatical Fealty,2017-02-14,5345,0
0DUMCY0G1R72XBJ8,GL024L8HOKDQAVKZ,Fanatical Fealty,2016-02-03,2755,0
JAFA7WYIWJTNSPOK,GL024L8HOKDQAVKZ,Fanatical Fealty,2014-10-07,6880,0
P919M9NNDM83RUUL,GL024L8HOKDQAVKZ,Fanatical Fealty,2017-06-10,2338,0
ACV5YWUU3F9EPDM1,GL024L8HOKDQAVKZ,Fanatical Fealty,2018-07-05,6944,0
Z8ME4HUG0T33NLFT,GL024L8HOKDQAVKZ,Fanatical Fealty,2018-09-04,7821,0
MT9Y2WXKQGIPYUYG,GL024L8HOKDQAVKZ,Fanatical Fealty,2016-04-18,9394,0
RAR6WAAS8Q4FEDFF,GL024L8HOKDQAVKZ,Fanatical Fealty,2015-12-28,370,0
JCLGMAAWFKC2VBFH,GL024L8HOKDQAVKZ,Fanatical Fealty,2018-05-15,4587,0
YYQVVJG0YGCNM57S,89GOYX00EGNN73CL,Dreadful Leg,2015-03-06,4275,0
1281YCHPDJNBDN6B,89GOYX00EGNN73CL,Dreadful Leg,2018-01-13,7769,0
CC89EGR1QZGMSFCO,89GOYX00EGNN73CL,Dreadful Leg,2015-09-15,9976,0
28OWRD9YQV37SJ2W,89GOYX00EGNN73CL,Dreadful Leg,2017-08-20,6124,0
SG7FS9CY8H0Q167W,89GOYX00EGNN73CL,Dreadful Leg,2015-10-26,6501,0
GV4B50JJWXOXL324,89GOYX00EGNN73CL,Dreadful Leg,2017-08-30,6088,0
JWZ5UE0R9DOPMDVB,89GOYX00EGNN73CL,Dreadful Leg,2015-09-14,5350,1
LL11AINU94TV1JWD,89GOYX00EGNN73CL,Dreadful Leg,2016-04-24,1657,0
9HYDAG4VB62UWTGJ,89GOYX00EGNN73CL,Dreadful Leg,2018-06-19,3252,1
97C8ES5KGVGPTGPD,89GOYX00EGNN73CL,Dreadful Leg,2018-05-04,1176,0
S6UKATYOR5211V1T,89GOYX00EGNN73CL,Dreadful Leg,2017-03-29,4752,0
XEX1LRAMGR198VHC,89GOYX00EGNN73CL,Dreadful Leg,2017-02-21,4166,0
SUVS55HSMYH9N5MR,89GOYX00EGNN73CL,Dreadful Leg,2015-01-22,6560,0
225BKG2DD2Y5T9WT,89GOYX00EGNN73CL,Dreadful Leg,2014-05-29,5924,0
D6ZKUS78PB8C5TL1,89GOYX00EGNN73CL,Dreadful Leg,2014-09-30,5384,0
ZJC75A1BX667I6Z0,89GOYX00EGNN73CL,Dreadful Leg,2017-10-14,3474,0
LBYDHTZD00EL7BL1,89GOYX00EGNN73CL,Dreadful Leg,2015-03-10,3047,0
WUHYGUKLL6BNCM90,UQIOWXAFNVHIXGMK,Progressive Livery,2017-12-22,7556,1
R2W8TJ17CM7II4P1,UQIOWXAFNVHIXGMK,Progressive Livery,2017-09-03,1852,0
4SLNV14F9KW61UVZ,UQIOWXAFNVHIXGMK,Progressive Livery,2017-06-13,2690,0
AVZFHP2159FYNMMF,UQIOWXAFNVHIXGMK,Progressive Livery,2016-08-17,1518,1
T4QVP1N55DPR4IDT,UQIOWXAFNVHIXGMK,Progressive Livery,2018-07-01,7162,0
EELEBOZM3D5UG0Q2,UQIOWXAFNVHIXGMK,Progressive Livery,2014-05-02,1969,1
Y0PYJVFVK6BOD1EK,UQIOWXAFNVHIXGMK,Progressive Livery,2017-12-17,456,0
9Y6PZU30DHOUNRAU,UQIOWXAFNVHIXGMK,Progressive Livery,2016-03-04,5817,0
V8OBEY097NK0K3YC,UQIOWXAFNVHIXGMK,Progressive Livery,2015-09-17,4205,0
7CSSD292L0JZW5EC,UQIOWXAFNVHIXGMK,Progressive Livery,2016-04-05,2025,1
OLV0O14P58CDTSBE,UQIOWXAFNVHIXGMK,Progressive Livery,2018-08-17,289,0
NLYZLEZT1G9TLCCN,UQIOWXAFNVHIXGMK,Progressive Livery,2016-07-17,7966,0
PWBOW521535FR118,UQIOWXAFNVHIXGMK,Progressive Livery,2016-12-19,1276,0
8WKBZH78KBW4B23C,UQIOWXAFNVHIXGMK,Progressive Livery,2017-07-04,2210,0
FDSOFXST6CB021O1,UQIOWXAFNVHIXGMK,Progressive Livery,2014-02-07,7076,0
VGYID3WLGFGI2JKI,UQIOWXAFNVHIXGMK,Progressive Livery,2016-09-10,179,0
TWS0ZCO26SUWUGWC,UQIOWXAFNVHIXGMK,Progressive Livery,2017-08-25,7009,0
2VNO7JV80XO6D6TZ,UQIOWXAFNVHIXGMK,Progressive Livery,2018-11-23,7695,1
I9ME1CO7NRNKTKD9,UQIOWXAFNVHIXGMK,Progressive Livery,2014-12-08,7872,0
UZ0MX3JH2XYSDG1W,UQIOWXAFNVHIXGMK,Progressive Livery,2018-11-19,3274,0
KTBSLVIEM4W5YDNM,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2016-02-27,4925,0
I0YQOI2WGMY8F9X4,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2016-09-15,5333,1
Q6HJCJJHGC4H7Y6O,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2014-05-14,2148,0
YV90KRDYWZTOXQLL,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2014-08-25,674,0
XU194L7UWX87Z6FW,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2015-09-15,8677,0
PR8WVA79CGCNIGXG,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2016-10-03,2153,1
M8KUKHXRZJOKFZXZ,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2018-08-09,7851,0
SPCC44NA899G6O9K,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2017-11-29,4041,0
7KHXWI25T0B8A0KP,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2018-02-09,1227,0
97G8L9TGA3W63LRS,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2015-06-04,5958,0
PVGZYPVQNJID9ZR9,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2014-08-19,706,1
PHU2ELG8K89YSGJR,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2014-04-02,5228,1
B1QE81W6S8526C6A,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2017-12-03,3051,0
5I7OG7AWNKFK6PHZ,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2016-09-09,180,0
UO11YPB7SE7E265L,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2017-04-19,3171,0
MM0PDRUT11BKGTWI,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2017-01-23,2043,0
6Y9FUEBOHNK3G9JV,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2017-12-14,5145,1
4ZN4LT4IQWPKP9E3,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2017-08-01,9031,0
C88EYI3RONRAUFU1,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2014-01-24,7257,0
0MQ7PI5ME6BV9H95,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2018-09-18,9038,0
BGYNIROFYSA3WCRN,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2016-03-20,6865,0
JUY1JG0749H582N5,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2018-07-18,1969,0
DNP7CPEJYMEG2AK1,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2014-12-11,2642,0
G9ODL84S2TOR1RHL,Z7SF5N2DYLRDKKQM,Gold-Filled Objectivity,2018-08-25,2823,0
AD4N5R9QTJIN4KPE,6ZRF8ZEBZ9TRRTGR,Above-Noted Peonies,2018-12-09,8365,1
XY0YIP18DXBYIPVT,6ZRF8ZEBZ9TRRTGR,Above-Noted Peonies,2018-01-13,6609,0
5MFJP6M57EE15FUF,6ZRF8ZEBZ9TRRTGR,Above-Noted Peonies,2014-03-04,1449,0
8Q5R8G9YXCZGW0E2,6ZRF8ZEBZ9TRRTGR,Above-Noted Peonies,2015-03-10,441,0
A9J01O65C4LS3ZA1,6ZRF8ZEBZ9TRRTGR,Above-Noted Peonies,2017-02-28,2914,0
YQMG6EMM3EH6U318,6ZRF8ZEBZ9TRRTGR,Above-Noted Peonies,2014-02-02,2740,1
3KQ6TH7YTT5VCFQC,6ZRF8ZEBZ9TRRTGR,Above-Noted Peonies,2015-07-29,2095,1
3R4WUME6R1WLDBM2,6ZRF8ZEBZ9TRRTGR,Above-Noted Peonies,2015-02-26,1806,1
GH4DFELPO9MH7Q1W,6ZRF8ZEBZ9TRRTGR,Above-Noted Peonies,2016-06-13,8130,0
LPQC60Y1Y00FUYAD,6ZRF8ZEBZ9TRRTGR,Above-Noted Peonies,2018-06-27,7167,0
G8PCCB5HCHHQQ1PL,6ZRF8ZEBZ9TRRTGR,Above-Noted Peonies,2018-05-31,2467,0
FCG7M8TFBP3PCGN1,6ZRF8ZEBZ9TRRTGR,Above-Noted Peonies,2016-05-17,5823,1
89Q5GN17MEQDLFHX,6ZRF8ZEBZ9TRRTGR,Above-Noted Peonies,2017-10-15,3395,0
MLETPD8095LQSZX4,6ZRF8ZEBZ9TRRTGR,Above-Noted Peonies,2014-11-11,8278,0
TLH25W1MCYCCQ2QH,6ZRF8ZEBZ9TRRTGR,Above-Noted Peonies,2016-12-22,8865,0
RDPBAA5IXYC9MNBY,6ZRF8ZEBZ9TRRTGR,Above-Noted Peonies,2018-03-24,842,0
0B89VF0F484DYMV7,6ZRF8ZEBZ9TRRTGR,Above-Noted Peonies,2015-08-09,6483,0
FOAF0WB6GWU6YMOB,6ZRF8ZEBZ9TRRTGR,Above-Noted Peonies,2014-06-03,4878,0
CCP3W856YXJJ6YYQ,6ZRF8ZEBZ9TRRTGR,Above-Noted Peonies,2018-01-19,453,0
232SF7EWZQIUB9YM,6ZRF8ZEBZ9TRRTGR,Above-Noted Peonies,2016-01-05,4428,0
Q54QGLY2UZU2XQD8,QX5WHYS0EWX8TWPI,Presidential Countrymen,2017-06-07,6329,0
920BXPSA3XN1TWX7,QX5WHYS0EWX8TWPI,Presidential Countrymen,2015-12-08,7617,0
G73Y5ZJE8ULR9IGK,QX5WHYS0EWX8TWPI,Presidential Countrymen,2018-01-15,4407,0
5WMZX7AK4LU36OIQ,QX5WHYS0EWX8TWPI,Presidential Countrymen,2016-04-22,7691,0
YPBFUCP38Y1A1RBV,QX5WHYS0EWX8TWPI,Presidential Countrymen,2016-06-19,1699,0
SRWG0FUPO6B6CX5B,QX5WHYS0EWX8TWPI,Presidential Countrymen,2017-10-16,8865,0
J3853R2GEI0HHTER,QX5WHYS0EWX8TWPI,Presidential Countrymen,2017-07-24,7740,0
TXW5FFATUYMVXXR8,QX5WHYS0EWX8TWPI,Presidential Countrymen,2018-09-01,8734,0
K9QFVW566UHNU81F,QX5WHYS0EWX8TWPI,Presidential Countrymen,2016-08-05,3949,0
F01YQO7XZ0HE5PKL,QX5WHYS0EWX8TWPI,Presidential Countrymen,2017-07-21,8503,0
MU5T17OB6OBN6FPP,QX5WHYS0EWX8TWPI,Presidential Countrymen,2014-03-25,8255,0
VS4RRD8SYKLCARO2,QX5WHYS0EWX8TWPI,Presidential Countrymen,2017-06-23,8923,0
2GH91IC8G5HKIZ4U,QX5WHYS0EWX8TWPI,Presidential Countrymen,2014-06-28,2139,0
1G4TE2QW8TYNZ4YI,QX5WHYS0EWX8TWPI,Presidential Countrymen,2018-10-01,5922,0
VBVJQJ6HWJE2JH12,QX5WHYS0EWX8TWPI,Presidential Countrymen,2018-12-24,7515,1
FULYA73XIA6YAKYV,QX5WHYS0EWX8TWPI,Presidential Countrymen,2016-06-08,7836,0
S93WV4S4PKMR68JU,QX5WHYS0EWX8TWPI,Presidential Countrymen,2014-04-06,7561,1
OMO4DTQMN8B7T0Y6,QX5WHYS0EWX8TWPI,Presidential Countrymen,2015-02-21,6769,0
E2QMMG1GT2W8TTOM,QX5WHYS0EWX8TWPI,Presidential Countrymen,2017-10-31,8146,0
MY4CGNH4P9V0GR90,QX5WHYS0EWX8TWPI,Presidential Countrymen,2015-09-01,197,1
K4S4PAF6H2TO9IOM,QX5WHYS0EWX8TWPI,Presidential Countrymen,2018-08-14,8694,0
3J7JQ3SK096DADK6,QX5WHYS0EWX8TWPI,Presidential Countrymen,2018-01-15,7748,0
MHF14K396906OT1A,QX5WHYS0EWX8TWPI,Presidential Countrymen,2018-11-21,3629,0
23IY84R3SGPWDE8I,QX5WHYS0EWX8TWPI,Presidential Countrymen,2014-03-24,8237,0
FAAZ0KJJE9QAQA35,345YEWWMYGFSHI4G,Mosaic-Like Executor,2014-05-20,7644,0
Q62WGVSS63QBYIFW,345YEWWMYGFSHI4G,Mosaic-Like Executor,2018-09-17,9477,0
YYKXODBS73ZM6CQS,345YEWWMYGFSHI4G,Mosaic-Like Executor,2018-09-03,6612,0
BJY1N61UBMFQXCCR,345YEWWMYGFSHI4G,Mosaic-Like Executor,2018-07-17,2492,0
KOA2LSJ11O1AWIVQ,345YEWWMYGFSHI4G,Mosaic-Like Executor,2014-05-07,9317,0
FO0T5E9TIK0P4BJH,345YEWWMYGFSHI4G,Mosaic-Like Executor,2017-06-18,4089,0
STXBL3UYJI29YIS8,345YEWWMYGFSHI4G,Mosaic-Like Executor,2017-05-19,2344,1
WCG8DWJLHPSQHNS0,345YEWWMYGFSHI4G,Mosaic-Like Executor,2017-11-14,1790,0
6AZQ91S2A4JDHDHC,345YEWWMYGFSHI4G,Mosaic-Like Executor,2017-11-28,8808,0
XZBM4FCMXVF8RT3O,345YEWWMYGFSHI4G,Mosaic-Like Executor,2014-07-16,3749,1
G70I4WJ8RPND5CSB,345YEWWMYGFSHI4G,Mosaic-Like Executor,2014-08-12,4147,0
OIEKQJPTNYVANEW5,345YEWWMYGFSHI4G,Mosaic-Like Executor,2015-04-27,5578,0
TKJTX3JXUMGR2KV3,345YEWWMYGFSHI4G,Mosaic-Like Executor,2015-09-09,5260,0
M66B20OX96PK1SSJ,345YEWWMYGFSHI4G,Mosaic-Like Executor,2016-06-04,2345,1
IU7K7QH1RKWORMKW,345YEWWMYGFSHI4G,Mosaic-Like Executor,2017-10-25,6087,0
7IY48RVMNNH3JXH8,345YEWWMYGFSHI4G,Mosaic-Like Executor,2018-10-20,8843,0
OE5ISLSW9PLKVK8H,345YEWWMYGFSHI4G,Mosaic-Like Executor,2016-11-15,310,0
GE3TPN48HG5MGX8D,345YEWWMYGFSHI4G,Mosaic-Like Executor,2015-01-22,8598,0
C5W2K7YTAPSNXR68,345YEWWMYGFSHI4G,Mosaic-Like Executor,2017-07-04,8325,0
1O4TJLKGVSX16GBW,345YEWWMYGFSHI4G,Mosaic-Like Executor,2014-09-14,2556,0
K89I02IQWOAEIKM6,345YEWWMYGFSHI4G,Mosaic-Like Executor,2014-09-16,1781,0
BEWV05HU6HC65UXQ,345YEWWMYGFSHI4G,Mosaic-Like Executor,2017-07-06,7296,0
FNC5G67W9AB4H05Z,345YEWWMYGFSHI4G,Mosaic-Like Executor,2018-07-12,8243,0
FKOTQUDHD2JFDJ2P,345YEWWMYGFSHI4G,Mosaic-Like Executor,2014-01-27,4096,0
P3IK11R994YVF4LK,345YEWWMYGFSHI4G,Mosaic-Like Executor,2014-08-15,9095,0
VSDOMI86LMZRLAQ1,345YEWWMYGFSHI4G,Mosaic-Like Executor,2014-08-28,1662,0
L5NXZ1D027H38XMG,345YEWWMYGFSHI4G,Mosaic-Like Executor,2016-08-31,5091,0
V7A79RSR44OMHPIZ,CUSSHZUB8XA5YBV2,Hottest Thyronine,2016-07-15,1909,0
M3PYFLCYU9RRR2XW,CUSSHZUB8XA5YBV2,Hottest Thyronine,2015-09-07,4284,1
NQA1ZI3M788XAALW,CUSSHZUB8XA5YBV2,Hottest Thyronine,2016-11-29,8738,0
VZ7SIGWAOSAY82NI,CUSSHZUB8XA5YBV2,Hottest Thyronine,2015-10-15,5676,1
562LM6CG1D3DXFX6,CUSSHZUB8XA5YBV2,Hottest Thyronine,2015-04-28,2395,0
S407NU5E1P6WLG2F,CUSSHZUB8XA5YBV2,Hottest Thyronine,2014-09-25,6023,0
QXDVI6XF28MNKE8E,CUSSHZUB8XA5YBV2,Hottest Thyronine,2018-08-03,7439,1
S8W1U6Z3S674AIWG,CUSSHZUB8XA5YBV2,Hottest Thyronine,2015-06-06,4880,0
3W30WJU6SZKSJ343,CUSSHZUB8XA5YBV2,Hottest Thyronine,2017-04-03,4876,0
BH0CQILO07NJXOJG,CUSSHZUB8XA5YBV2,Hottest Thyronine,2015-08-18,4249,0
03AA8W3NYUPS2AR3,CUSSHZUB8XA5YBV2,Hottest Thyronine,2017-01-04,9350,0
T2I206O64IFOMR5A,CUSSHZUB8XA5YBV2,Hottest Thyronine,2017-07-04,3361,1
PWRIULH6SMZ21MFT,CUSSHZUB8XA5YBV2,Hottest Thyronine,2016-01-05,2560,1
O1HR42ALDOLILRJZ,CUSSHZUB8XA5YBV2,Hottest Thyronine,2018-06-23,7248,0
C132XFLNVKZ9MYF7,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2014-02-03,5393,1
9LCFAPICI0SIBBV4,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2014-02-22,1446,0
Y0G7GLZL3U7RNL3R,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2015-06-22,4436,0
XS1IA0E94BDYW57G,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2018-01-18,5610,0
F06FYN8VRBUNUFYC,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2015-02-20,5445,1
5U9JU3U9Y13SJXGG,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2014-05-11,3658,0
70E4173TMQZTQLRL,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2017-04-17,9741,0
MWVE8MTYWMX2XFK9,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2014-02-21,3135,1
91GHG5ONTTPE62G1,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2014-04-26,5727,1
VEGRMY7NSV0NWV4F,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2016-09-29,9364,1
H6IZN2TJ7OJHD7NN,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2018-03-29,4721,1
OWM3R58LOU7ZLT3W,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2016-10-05,6776,0
NMM38GGIVRLGBSVU,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2014-05-21,2953,1
KFV3PPVNTJ6JS4CL,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2017-01-11,3154,1
QB524EQXLSMDM8Q5,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2016-05-27,2763,0
SGIC01BNCE3KWX72,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2016-03-07,7730,0
AFIYU83GAOFHJWMW,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2015-10-31,1050,0
WTO7CYBYYLDUFXKA,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2016-10-03,5275,0
7AU4VN4QUZO4TD8Q,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2018-11-26,6232,0
G551LOP1R2P8SLWT,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2015-01-23,9200,0
TALD5JDXBH93GSD4,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2015-01-17,3169,0
4VICS3QSGJYW13YI,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2017-02-08,7526,0
P8G51GY2DWMUWRX5,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2016-04-20,2739,0
Z0R3O9B6P12PAE4N,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2014-06-12,2510,1
WMP7OHOCPGU4C6RB,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2014-05-18,2242,1
U2KCYXV6HSSSHM68,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2014-12-29,1967,0
0M3EX32CP6SUF10Q,A2TKCYXFOXDMSJJ3,Transmittable Woonsocket,2016-10-03,6483,0
